pubdate,author,title,filename
1610,"Morton, Thomas, 1564-1659.","The encounter against M. Parsons, by a revievv of his last sober reckoning, and his exceptions vrged in the treatise of his mitigation. Wherein moreouer is inserted: 1. A confession of some Romanists, both concerning the particular falsifications of principall Romanists, as namely, Bellarmine, Suarez, and others: as also concerning the generall fraude of that curch, in corrupting of authors. 2. A confutation of slaunders, which Bellarmine vrged against Protestants. 3. A performance of the challenge, which Mr. Parsons made, for the examining of sixtie Fathers, cited by Coccius for proofe of Purgatorie ... 4. A censure of a late pamphlet, intituled, The patterne of a Protestant, by one once termed the moderate answerer. 5. An handling of his question of mentall equiuocation (after his boldnesse with the L. Cooke) vpon occasion of the most memorable, and feyned Yorkeshire case of equiuocating; and of his raging against D. Kings sermon. Published by authoritie",A07805.xml
1602,"Clapham, Henoch, fl. 1600.",A tract of prayer by He. Clapham.,A18925.xml
1572,"Dering, Edward, 1540?-1576.","A briefe & necessary instruction verye needefull to bee knowen of all housholders, whereby they maye the better teach and instruct their families in such points of Christian religion as is most meete. Not onely of them throughly to be vnderstood, but also requisite to be learned by hart of all suche as shall bee admitted vnto the Lordes Supper.",A20262.xml
1569,"Dering, Edward, 1540?-1576.","A sermo[n] preached before the Quenes Maiestie, By Maister Edward Dering, the. 25. day of February. Anno. 1569",A20276.xml
1621,"Hawley, Jerome, b. 1588 or 9.","To the honourable, the knights, citizens, and burgesses of the Commons House of Parliament The humble petition of Ierom Hawley Esquire, for and on the behalfe of Phillip Sture an infant, the sonne and heire of Tristram Sture.",A72256.xml
1559,"Seneca, Lucius Annaeus, ca. 4 B.C.-65 A.D.","The sixt tragedie of the most graue and prudent author Lucius, Anneus, Seneca, entituled Troas with diuers and sundrye addicions to the same. Newly set forth in Englishe by Jasper Heywood student in Oxonforde. Anno domini. 1559. Cum priuilegio ad imprimendum solum.",A11915.xml
1631,"Fitz-Geffry, Charles, 1575?-1638.","The curse of corne-horders with the blessing of seasonable selling. In three sermons, on Pro. II.26. Begun at the general sessions for the county of Cornwall, held at Bodmyn, and continued at Fowy. By Charles Fitz-Geffrie.",A00818.xml
1553,"Paynell, Thomas.",The pa[n]dectes of the euangelycall lawe Comprisyng the whole historye of Christes Gospell. Set forth by Thomas Paynell.,A09182.xml
1630,Church of England. Archdeaconry of London. Archdeacon (1625-1662 : Paske),Instructions for the ministers and churchwardens of the seuerall parishes of the citie of London,A06299.xml
1618,England and Wales. Sovereign (1558-1603 : Elizabeth I),"By the Queene. The Queenes Maiestie continuing her most gracious purpose, to the reformation of the base monies of this realme ...",A21626.xml
1603,"Mosse, Miles, fl. 1580-1614.","Scotlands welcome a sermon preached at Needham in the countie of Suff. on Tuesday, April 5, 1603, vpon Pro. 11. 10 : in the prosperitie of the righteous the citte reioyceth, and when the wicked perish, there is ioy / by Miles Mosse ... ; with some notes and allegations then omitted by reason of the time, and the capacitie of the audience.",A07839.xml
1534,"Valla, Lorenzo, 1406-1457.","A treatyse of the donation or gyfte and endowme[n]t of possessyons, gyuen and graunted vnto Syluester pope of Rhome, by Constantyne emperour of Rome [and] what truth is in the same grau[n] thou mayst se, and rede ye iugement of certayne great lerned men, whose names on the other page of this leafe done appere.",A69138.xml
1615,"Hoskins, Anthony, 1568-1615.","The follovving of Christ Diuided into foure bookes. Written in Latin by the learned and deuout man, Thomas a Kempis, canon-regular of the order of S. Augustine. Whereunto also is added the golden Epistle of S. Bernard. And also certaine rules of a Christian life, made by Iohn Picus the elder, Earle of Mirandula. Translated into English by B.F.",A13694.xml
1615,"Hastler, Thomas.","An antidote against the plague. Or Panchrestōn: a salue for all sores which applied and practised, will soone awaken the Lords mercy, and suddenly cause the storms of his iust iudgements to vanish away. Deliuered in a sermon, preached within the Cathedrall Church of Saint Paules, London.",A02799.xml
1580,"Rogers, Thomas, d. 1616.","Of the imitation of Christ, three, both for wisedome, and godlines, most excellent bookes; made 170. yeeres since by one Thomas of Kempis, and for the worthines thereof oft since translated out of Latine into sundrie languages by diuers godlie and learned men: now newlie corrected, translated, and with most ample textes, and sentences of holie Scripture illustrated by Thomas Rogers",A13680.xml
1589,France. Sovereign (1574-1589 : Henry III),"The French kinges declaration vpon the riot, felonie, and rebellion of the duke of Mayenne & the duke and knight of Aumalle, and all their assistants. Whereunto is adioyned another declaration of the same king, against the tovvnes of Paris, Orleance, Amyens, and Abbeuille and their adherentes. Faithfully translated out of the French.",A02955.xml
1570,"Edwardes, Roger.",A boke of very Godly psalmes and prayers dedicated to the Lady Letice Vicountesse of Hereforde.,A21154.xml
1607,"Rowlands, Samuel, 1570?-1630?","Democritus, or Doctor Merry-man his medicines, against melancholy humors. Written by S.R.",A11097.xml
1638,"Ranchin, Guillaume, b. 1560.",A revievv of the Councell of Trent VVherein are contained the severall nullities of it: with the many grievances and prejudices done by it to Christian kings and princes: as also to all catholique churches in the world; and more particularly to the Gallicane Church. First writ in French by a learned Roman-Catholique. Now translated into English by G.L.,A10389.xml
1603,Plutarch.,"The philosophie, commonlie called, the morals vvritten by the learned philosopher Plutarch of Chæronea. Translated out of Greeke into English, and conferred with the Latine translations and the French, by Philemon Holland of Coventrie, Doctor in Physicke. VVhereunto are annexed the summaries necessary to be read before every treatise",A09800.xml
1581,"Parsons, Robert, 1546-1610.",A brief censure vppon two bookes written in answere to M. Edmonde Campions offer of disputation,A68554.xml
1637,"Corneille, Pierre, 1606-1684.","The Cid a tragicomedy, out of French made English: and acted before their Majesties at court, and on the Cock-pit stage in Drury-lane by the servants to both their Majesties.",A19346.xml
1578,"Garter, Thomas.","The commody of the moste vertuous and godlye Susanna neuer before this tyme printed. Compiled by Thomas Garter. Eyght persons may easyly play it. 1. The Prologue and the Saylour for one. 2. Ioachim and Iudex for another, 3. Sathan and Uoluptas another, 4. Sensualitas alone. 5 Susanna alone. 6. Helchia, True Report, Ancilla, another, 7. Ill Reporte the uyce, and Cryer, another. 8. Helchias wyfe, Danyell, Seruus, Serua, for another.",A01509.xml
1589,"Filippe, Bartholomeu.","The counseller a treatise of counsels and counsellers of princes, written in Spanish by Bartholomew Phillip, Doctor of the ciuill and cannon lawe. Englished by I.T. graduate in Oxford.",A00617.xml
1632,"Raleigh, Walter, Sir, 1552?-1618.",Sir Walter Raleighs instructions to his sonne and to posterity,A10362.xml
1631,Church of England. Diocese of Chichester. Bishop (1628-1638 : Montagu),"Articles to be enquired of, throughout the whole diocesse of Chichester ministred and giuen in charge to the church-wardens and sidemen within the same diocesse by the reuerend father in God        Richard by Gods prouidence Bishop of Chichester, in his generall visitation holden anno Domini 1631.",A00171.xml
1613,"Cotton, Clement.","The mirror of martyrs in a short vieuu lively expressing the force of their faith, the feruency of their loue, the wisedome of their sayings, the patience of their suffrings, etc. : with their prayers and preparation for their last farevvell : whereunto is added two godly letters written by M. Bradford, full of sweet consolation for such as are afflicted in conscience.",A19420.xml
1577,"Luther, Martin, 1483-1546.","A commentarie vpon the fiftene Psalmes, called Psalmi graduum, that is, Psalmes of degrees faithfully copied out of the lectures of D. Martin Luther ; very frutefull and comfortable for all Christian afflicted consciences to reade ; translated out of Latine into Englishe by Henry Bull.",A06500.xml
1570,N/A,"Of the horrible and wofull destruction of, Sodome, and Gomorra To the tune of the nine Muses.",A12575.xml
1580,"Twyne, Thomas, 1543-1613.","A shorte and pithie discourse, concerning the engendring, tokens, and effects of all earthquakes in generall particularly applyed and conferred with that most strange and terrible worke of the Lord in shaking the earth, not only within the citie of London, but also in most partes of all Englande: vvhich hapned vpon VVensday in Easter weeke last past, which was the sixt day of April, almost at sixe a clocke in the euening, in the yeare of our Lord God. 1580. Written by T.T. the 13. of April. 1580.",A14104.xml
1549,"Bale, John, 1495-1563.","A dialoge or communycacyon to be had at a table betwene two chyldren, gathered out of the holy scriptures, by Iohan Bale, for his .ij. yonge sonnes Iohan and Paule",A02772.xml
1591,"Raleigh, Walter, Sir, 1552?-1618.","A report of the truth of the fight about the Iles of Açores, this last sommer Betvvixt the Reuenge, one of her Maiesties shippes, and an armada of the King of Spaine.",A10376.xml
1611,"Plaix, César de, d. 1641.","Anti-Coton, or, A Refutation of Cottons letter declaratorie lately directed to the Queene Regent, for the apologizing of the Iesuites doctrine, touching the killing of kings : a booke, in which it is proued that the Iesuites are guiltie, and were the authors of the late execrable parricide, committed vpon the person of the French King, Henry the Fourth, of happie memorie : to which is added, a Supplication of the Vniuersitie of Paris, for the preuenting of the Iesuites opening their schooles among them, in which their king-killing doctrine is also notably discouered, and confuted / both translated out of the French, by G.H. ; together with the translators animaduersions vpon Cottons letter.",A19434.xml
1525,"Pico della Mirandola, Giovanni Francesco, 1470-1533.","Here is co[n]teyned the lyfe of Iohan Picus erle of Myrandula a grete lorde of Italy an excellent connynge man in all sciences, [and] verteous of lyuynge with dyuers epystles [and] other werkes of ye sayd Iohan Picus full of grete science vertue [and] wysedome, whose lyfe [and] werkes bene worthy [and] dygne to be redde and often to be had in memorye.",A09627.xml
